id,cluster
train_10168,13
train_10169,13
train_10170,9
train_10171,13
train_10172,19
train_10173,15
train_10174,2
train_10175,19
train_10176,4
train_10177,18
train_10178,17
train_10179,3
train_10180,12
train_10181,2
train_10182,7
train_10183,13
train_10184,3
train_10185,10
train_10186,2
train_10187,2
train_10188,13
train_10189,13
train_10190,13
train_10191,12
train_10192,11
train_10193,5
train_10194,5
train_10195,17
train_10196,13
train_10197,5
train_10198,3
train_10199,13
train_10200,15
train_10201,8
train_10202,13
train_10203,3
train_10204,15
train_10205,8
train_10206,8
train_10207,2
train_10208,13
train_10209,17
train_10210,16
train_10211,8
train_10212,7
train_10213,16
train_10214,13
train_10215,2
train_10216,3
train_10217,13
train_10218,11
train_10219,10
train_10220,7
train_10221,7
train_10222,15
train_10223,16
train_10224,10
train_10225,16
train_10226,2
train_10227,4
train_10228,18
train_10229,4
train_10230,10
train_10231,8
train_10232,9
train_10233,13
train_10234,12
train_10235,2
train_10236,13
train_10237,13
train_10238,10
train_10239,12
train_10240,15
train_10241,0
train_10242,1
train_10243,2
train_10244,13
train_10245,7
train_10246,7
train_10247,2
train_10248,17
train_10249,9
train_10250,11
train_10251,2
train_10252,1
train_10253,15
train_10254,13
train_10255,17
train_10256,13
train_10257,13
train_10258,12
train_10259,12
train_10260,7
train_10261,6
train_10262,15
train_10263,8
train_10264,12
train_10265,16
train_10266,6
train_10267,18
train_10268,11
train_10269,6
train_10270,12
train_10271,9
train_10272,9
train_10273,13
train_10274,3
train_10275,14
train_10276,11
train_10277,12
train_10278,18
train_10279,12
train_10280,2
train_10281,1
train_10282,3
train_10283,2
train_10284,6
train_10285,6
train_10286,10
train_10287,1
train_10288,12
train_10289,19
train_10290,14
train_10291,7
train_10292,1
train_10293,13
train_10294,3
train_10295,13
train_10296,1
train_10297,3
train_10298,13
train_10299,7
train_10300,7
train_10301,13
train_10302,10
train_10303,1
train_10304,4
train_10305,19
train_10306,11
train_10307,7
train_10308,2
train_10309,1
train_10310,10
train_10311,7
train_10312,15
train_10313,10
train_10314,0
train_10315,1
train_10316,17
train_10317,13
train_10318,19
train_10319,15
train_10320,1
train_10321,2
train_10322,5
train_10323,2
train_10324,3
train_10325,18
train_10326,3
train_10327,15
train_10328,19
train_10329,11
train_10330,3
train_10331,19
train_10332,13
train_10333,4
train_10334,2
train_10335,10
train_10336,12
train_10337,10
train_10338,13
train_10339,0
train_10340,10
train_10341,4
train_10342,0
train_10343,19
train_10344,13
train_10345,10
train_10346,8
train_10347,2
train_10348,5
train_10349,10
train_10350,19
train_10351,7
train_10352,12
train_10353,1
train_10354,7
train_10355,13
train_10356,15
train_10357,1
train_10358,7
train_10359,19
train_10360,13
train_10361,0
train_10362,15
train_10363,4
train_10364,7
train_10365,7
train_10366,4
train_10367,11
train_10368,17
train_10369,13
train_10370,9
train_10371,10
train_10372,17
train_10373,15
train_10374,19
train_10375,10
train_10376,8
train_10377,1
train_10378,2
train_10379,4
train_10380,1
train_10381,19
train_10382,13
train_10383,13
train_10384,13
train_10385,12
train_10386,18
train_10387,12
train_10388,13
train_10389,1
train_10390,8
train_10391,13
train_10392,8
train_10393,0
train_10394,8
train_10395,16
train_10396,2
train_10397,9
train_10398,4
train_10399,13
train_10400,4
train_10401,16
train_10402,17
train_10403,1
train_10404,2
train_10405,7
train_10406,4
train_10407,14
train_10408,12
train_10409,7
train_10410,19
train_10411,12
train_10412,8
train_10413,8
train_10414,6
train_10415,15
train_10416,12
train_10417,12
train_10418,15
train_10419,0
train_10420,6
train_10421,9
train_10422,15
train_10423,2
train_10424,12
train_10425,4
train_10426,12
train_10427,1
train_10428,12
train_10429,1
train_10430,1
train_10431,13
train_10432,17
train_10433,2
train_10434,12
train_10435,3
train_10436,7
train_10437,16
train_10438,13
train_10439,13
train_10440,17
train_10441,15
train_10442,2
train_10443,13
train_10444,2
train_10445,15
train_10446,13
train_10447,7
train_10448,13
train_10449,7
train_10450,7
train_10451,12
train_10452,0
train_10453,14
train_10454,15
train_10455,13
train_10456,13
train_10457,13
train_10458,1
train_10459,12
train_10460,8
train_10461,10
train_10462,8
train_10463,10
train_10464,1
train_10465,10
train_10466,13
train_10467,8
train_10468,7
train_10469,4
train_10470,17
train_10471,13
train_10472,17
train_10473,10
train_10474,13
train_10475,3
train_10476,10
train_10477,11
train_10478,15
train_10479,8
train_10480,10
train_10481,15
train_10482,1
train_10483,19
train_10484,19
train_10485,3
train_10486,1
train_10487,7
train_10488,1
train_10489,13
train_10490,7
train_10491,12
train_10492,1
train_10493,15
train_10494,4
train_10495,13
train_10496,7
train_10497,10
train_10498,10
train_10499,15
train_10500,13
train_10501,13
train_10502,18
train_10503,13
train_10504,13
train_10505,13
train_10506,13
train_10507,19
train_10508,10
train_10509,12
train_10510,17
train_10511,13
train_10512,14
train_10513,2
train_10514,18
train_10515,13
train_10516,17
train_10517,18
train_10518,8
train_10519,13
train_10520,4
train_10521,13
train_10522,11
train_10523,1
train_10524,12
train_10525,18
train_10526,13
train_10527,10
train_10528,10
train_10529,13
train_10530,17
train_10531,2
train_10532,18
train_10533,3
train_10534,18
train_10535,8
train_10536,4
train_10537,15
train_10538,13
train_10539,0
train_10540,6
train_10541,10
train_10542,5
train_10543,10
train_10544,13
train_10545,17
train_10546,5
train_10547,13
train_10548,13
train_10549,14
train_10550,6
train_10551,13
train_10552,10
train_10553,12
train_10554,10
train_10555,12
train_10556,4
train_10557,15
train_10558,2
train_10559,13
train_10560,9
train_10561,10
train_10562,13
train_10563,19
train_10564,13
train_10565,1
train_10566,13
train_10567,1
train_10568,16
train_10569,17
train_10570,17
train_10571,13
train_10572,1
train_10573,10
train_10574,13
train_10575,1
train_10576,7
train_10577,5
train_10578,3
train_10579,5
train_10580,10
train_10581,19
train_10582,19
train_10583,10
train_10584,1
train_10585,12
train_10586,17
train_10587,9
train_10588,0
train_10589,17
train_10590,17
train_10591,2
train_10592,12
train_10593,13
train_10594,4
train_10595,17
train_10596,1
train_10597,19
train_10598,7
train_10599,1
train_10600,4
train_10601,14
train_10602,5
train_10603,17
train_10604,1
train_10605,10
train_10606,15
train_10607,14
train_10608,15
train_10609,13
train_10610,17
train_10611,17
train_10612,13
train_10613,8
train_10614,13
train_10615,3
train_10616,1
train_10617,10
train_10618,17
train_10619,11
train_10620,13
train_10621,7
train_10622,7
train_10623,7
train_10624,5
train_10625,10
train_10626,2
train_10627,7
train_10628,1
train_10629,13
train_10630,2
train_10631,2
train_10632,1
train_10633,15
train_10634,10
train_10635,7
train_10636,10
train_10637,19
train_10638,18
train_10639,14
train_10640,8
train_10641,7
train_10642,3
train_10643,13
train_10644,10
train_10645,19
train_10646,9
train_10647,2
train_10648,19
train_10649,10
train_10650,10
train_10651,16
train_10652,10
train_10653,13
train_10654,12
train_10655,17
train_10656,19
train_10657,19
train_10658,10
train_10659,16
train_10660,13
train_10661,10
train_10662,13
train_10663,13
train_10664,3
train_10665,13
train_10666,4
train_10667,9
train_10668,3
train_10669,13
train_10670,19
train_10671,7
train_10672,10
train_10673,17
train_10674,16
train_10675,2
train_10676,5
train_10677,9
train_10678,3
train_10679,17
train_10680,4
train_10681,12
train_10682,15
train_10683,3
train_10684,12
train_10685,8
train_10686,1
train_10687,8
train_10688,2
train_10689,10
train_10690,12
train_10691,7
train_10692,18
train_10693,13
train_10694,1
train_10695,17
train_10696,18
train_10697,13
train_10698,12
train_10699,3
train_10700,9
train_10701,9
train_10702,13
train_10703,9
train_10704,15
train_10705,12
train_10706,15
train_10707,18
train_10708,13
train_10709,17
train_10710,18
train_10711,2
train_10712,12
train_10713,2
train_10714,2
train_10715,19
train_10716,4
train_10717,15
train_10718,5
train_10719,17
train_10720,12
train_10721,12
train_10722,6
train_10723,1
train_10724,7
train_10725,6
train_10726,17
train_10727,5
train_10728,11
train_10729,4
train_10730,6
train_10731,10
train_10732,10
train_10733,10
train_10734,13
train_10735,10
train_10736,15
train_10737,15
train_10738,2
train_10739,10
train_10740,10
train_10741,10
train_10742,14
train_10743,10
train_10744,1
train_10745,13
train_10746,19
train_10747,1
train_10748,10
train_10749,10
train_10750,4
train_10751,12
train_10752,10
train_10753,1
train_10754,7
train_10755,19
train_10756,10
train_10757,10
train_10758,13
train_10759,10
train_10760,18
train_10761,3
train_10762,10
train_10763,12
train_10764,10
train_10765,10
train_10766,10
train_10767,10
train_10768,13
train_10769,11
train_10770,13
train_10771,13
train_10772,5
train_10773,13
train_10774,1
train_10775,10
train_10776,13
train_10777,19
train_10778,10
train_10779,13
train_10780,6
train_10781,13
train_10782,9
train_10783,16
train_10784,9
train_10785,7
train_10786,13
train_10787,1
train_10788,10
train_10789,13
train_10790,1
train_10791,10
train_10792,13
train_10793,10
train_10794,17
train_10795,16
train_10796,9
train_10797,1
train_10798,8
train_10799,10
train_10800,9
train_10801,13
train_10802,10
train_10803,1
train_10804,19
train_10805,12
train_10806,4
train_10807,10
train_10808,18
train_10809,2
train_10810,8
train_10811,19
train_10812,11
train_10813,7
train_10814,1
train_10815,10
train_10816,13
train_10817,19
train_10818,16
train_10819,1
train_10820,1
train_10821,6
train_10822,10
train_10823,19
train_10824,19
train_10825,1
train_10826,3
train_10827,13
train_10828,4
train_10829,13
train_10830,10
train_10831,15
train_10832,1
train_10833,5
train_10834,10
train_10835,10
train_10836,13
train_10837,2
train_10838,13
train_10839,10
train_10840,17
train_10841,13
train_10842,5
train_10843,10
train_10844,10
train_10845,1
train_10846,10
train_10847,17
train_10848,13
train_10849,10
train_10850,13
train_10851,15
train_10852,19
train_10853,10
train_10854,16
train_10855,15
train_10856,7
train_10857,5
train_10858,1
train_10859,12
train_10860,10
train_10861,10
train_10862,13
train_10863,5
train_10864,13
train_10865,10
train_10866,7
train_10867,12
train_10868,3
train_10869,6
train_10870,1
train_10871,10
train_10872,11
train_10873,7
train_10874,3
train_10875,4
train_10876,13
train_10877,10
train_10878,13
train_10879,10
train_10880,5
train_10881,10
train_10882,10
train_10883,12
train_10884,0
train_10885,10
train_10886,10
train_10887,13
train_10888,7
train_10889,16
train_10890,15
train_10891,13
train_10892,15
train_10893,4
train_10894,3
train_10895,17
train_10896,13
train_10897,3
train_10898,10
train_10899,7
train_10900,9
train_10901,3
train_10902,13
train_10903,15
train_10904,16
train_10905,10
train_10906,13
train_10907,16
train_10908,10
train_10909,10
train_10910,16
train_10911,10
train_10912,13
train_10913,13
train_10914,7
train_10915,13
train_10916,0
train_10917,3
train_10918,7
train_10919,4
train_10920,10
train_10921,1
train_10922,12
train_10923,14
train_10924,13
train_10925,13
train_10926,9
train_10927,16
train_10928,3
train_10929,0
train_10930,7
train_10931,1
train_10932,3
train_10933,12
train_10934,11
train_10935,13
train_10936,7
train_10937,8
train_10938,8
train_10939,6
train_10940,2
train_10941,9
train_10942,6
train_10943,3
train_10944,3
train_10945,0
train_10946,0
train_10947,4
train_10948,12
train_10949,13
train_10950,19
train_10951,0
train_10952,5
train_10953,3
train_10954,8
train_10955,17
train_10956,12
train_10957,5
train_10958,2
train_10959,19
train_10960,10
train_10961,13
train_10962,19
train_10963,19
train_10964,10
train_10965,10
train_10966,12
train_10967,13
train_10968,3
train_10969,4
train_10970,19
train_10971,4
train_10972,12
train_10973,2
train_10974,13
train_10975,3
train_10976,10
train_10977,4
train_10978,2
train_10979,13
train_10980,16
train_10981,17
train_10982,16
train_10983,4
train_10984,16
train_10985,7
train_10986,13
train_10987,15
train_10988,15
train_10989,13
train_10990,17
train_10991,13
train_10992,7
train_10993,2
train_10994,16
train_10995,16
train_10996,4
train_10997,19
train_10998,2
train_10999,1
train_11000,14
train_11001,19
train_11002,2
train_11003,16
train_11004,5
train_11005,2
train_11006,16
train_11007,11
train_11008,4
train_11009,11
train_11010,16
train_11011,14
train_11012,6
train_11013,5
train_11014,16
train_11015,13
train_11016,14
train_11017,17
train_11018,9
train_11019,19
train_11020,17
train_11021,6
train_11022,13
train_11023,8
train_11024,10
train_11025,10
train_11026,13
train_11027,10
train_11028,13
train_11029,10
train_11030,13
train_11031,10
train_11032,13
train_11033,15
train_11034,18
train_11035,10
train_11036,10
train_11037,19
train_11038,7
train_11039,7
train_11040,15
train_11041,11
train_11042,13
train_11043,15
train_11044,11
train_11045,15
train_11046,19
train_11047,19
train_11048,10
train_11049,17
train_11050,5
train_11051,19
train_11052,13
train_11053,13
train_11054,13
train_11055,3
train_11056,2
train_11057,1
train_11058,1
train_11059,13
train_11060,2
train_11061,13
train_11062,0
train_11063,10
train_11064,10
train_11065,10
train_11066,13
train_11067,10
train_11068,7
train_11069,19
train_11070,18
train_11071,1
train_11072,1
train_11073,15
train_11074,1
train_11075,15
train_11076,7
train_11077,1
train_11078,18
train_11079,13
train_11080,8
train_11081,12
train_11082,7
train_11083,19
train_11084,12
train_11085,19
train_11086,17
train_11087,18
train_11088,4
train_11089,1
train_11090,11
train_11091,9
train_11092,12
train_11093,9
train_11094,15
train_11095,19
train_11096,18
train_11097,19
train_11098,4
train_11099,1
train_11100,2
train_11101,12
train_11102,4
train_11103,9
train_11104,12
train_11105,8
train_11106,5
train_11107,12
train_11108,4
train_11109,5
train_11110,1
train_11111,13
train_11112,19
train_11113,2
train_11114,3
train_11115,4
train_11116,17
train_11117,6
train_11118,19
train_11119,10
train_11120,12
train_11121,13
train_11122,8
train_11123,10
train_11124,13
train_11125,16
train_11126,19
train_11127,8
train_11128,19
train_11129,9
train_11130,10
train_11131,15
train_11132,14
train_11133,8
train_11134,8
train_11135,13
train_11136,13
train_11137,10
train_11138,10
train_11139,1
train_11140,6
train_11141,10
train_11142,10
train_11143,13
train_11144,18
train_11145,13
train_11146,10
train_11147,15
train_11148,18
train_11149,13
train_11150,3
train_11151,17
train_11152,19
train_11153,1
train_11154,2
train_11155,1
train_11156,3
train_11157,10
train_11158,10
train_11159,13
train_11160,4
train_11161,9
train_11162,16
train_11163,12
train_11164,13
train_11165,13
train_11166,12
train_11167,13
train_11168,12
train_11169,10
train_11170,13
train_11171,13
train_11172,13
train_11173,13
train_11174,5
train_11175,12
train_11176,13
train_11177,10
train_11178,7
train_11179,17
train_11180,1
train_11181,19
train_11182,13
train_11183,10
train_11184,10
train_11185,12
train_11186,8
train_11187,8
train_11188,8
train_11189,5
train_11190,13
train_11191,7
train_11192,12
train_11193,10
train_11194,19
train_11195,2
train_11196,11
train_11197,10
train_11198,13
train_11199,13
train_11200,2
train_11201,8
train_11202,13
train_11203,10
train_11204,16
train_11205,13
train_11206,13
train_11207,16
train_11208,3
train_11209,10
train_11210,13
train_11211,18
train_11212,13
train_11213,1
train_11214,15
train_11215,17
train_11216,3
train_11217,2
train_11218,10
train_11219,3
train_11220,14
train_11221,17
train_11222,5
train_11223,10
train_11224,13
train_11225,9
train_11226,16
train_11227,10
train_11228,10
train_11229,15
train_11230,7
train_11231,0
train_11232,15
train_11233,15
train_11234,6
train_11235,12
train_11236,10
train_11237,17
train_11238,10
train_11239,17
train_11240,11
train_11241,4
train_11242,11
train_11243,0
train_11244,18
train_11245,18
train_11246,11
train_11247,3
train_11248,12
train_11249,13
train_11250,13
train_11251,11
train_11252,2
train_11253,13
train_11254,0
train_11255,13
train_11256,10
train_11257,3
train_11258,0
train_11259,14
train_11260,18
train_11261,10
train_11262,7
train_11263,13
train_11264,12
train_11265,14
train_11266,4
train_11267,7
train_11268,17
train_11269,2
train_11270,16
train_11271,19
train_11272,11
train_11273,5
train_11274,2
train_11275,1
train_11276,17
train_11277,11
train_11278,15
train_11279,15
train_11280,10
train_11281,12
train_11282,13
train_11283,13
train_11284,13
train_11285,8
train_11286,18
train_11287,13
train_11288,4
train_11289,10
train_11290,2
train_11291,3
train_11292,14
train_11293,5
train_11294,0
train_11295,4
train_11296,6
train_11297,18
train_11298,13
train_11299,13
train_11300,7
train_11301,19
train_11302,19
train_11303,10
train_11304,2
train_11305,0
train_11306,0
train_11307,15
train_11308,13
train_11309,5
train_11310,15
train_11311,13
train_11312,16
train_11313,1
train_11314,10
train_11315,11
train_11316,6
train_11317,14
train_11318,19
train_11319,0
train_11320,4
train_11321,18
train_11322,14
train_11323,2
train_11324,6
train_11325,16
train_11326,10
train_11327,10
train_11328,13
train_11329,2
train_11330,8
train_11331,10
train_11332,13
train_11333,10
train_11334,16
train_11335,18
train_11336,11
train_11337,13
train_11338,9
train_11339,7
train_11340,11
train_11341,0
train_11342,1
train_11343,16
train_11344,13
train_11345,16
train_11346,16
train_11347,10
train_11348,2
train_11349,15
train_11350,13
train_11351,2
train_11352,2
train_11353,12
train_11354,15
train_11355,10
train_11356,10
train_11357,3
train_11358,12
train_11359,12
train_11360,12
train_11361,12
train_11362,7
train_11363,14
train_11364,1
train_11365,7
train_11366,7
train_11367,2
train_11368,2
train_11369,12
train_11370,2
train_11371,19
train_11372,8
train_11373,17
train_11374,1
train_11375,12
train_11376,12
train_11377,13
train_11378,19
train_11379,6
train_11380,0
train_11381,6
train_11382,1
train_11383,17
train_11384,1
train_11385,17
train_11386,6
train_11387,1
train_11388,18
train_11389,7
train_11390,15
train_11391,15
train_11392,7
train_11393,7
train_11394,4
train_11395,12
train_11396,1
train_11397,2
train_11398,1
train_11399,3
train_11400,8
train_11401,12
train_11402,6
train_11403,19
train_11404,12
train_11405,2
train_11406,2
train_11407,7
train_11408,10
train_11409,7
train_11410,13
train_11411,13
train_11412,13
train_11413,19
train_11414,13
train_11415,6
train_11416,12
train_11417,13
train_11418,7
train_11419,16
train_11420,12
train_11421,4
train_11422,13
train_11423,13
train_11424,1
train_11425,17
train_11426,9
train_11427,7
train_11428,8
train_11429,7
train_11430,16
train_11431,2
train_11432,19
train_11433,1
train_11434,11
train_11435,3
train_11436,13
train_11437,16
train_11438,1
train_11439,11
train_11440,13
train_11441,1
train_11442,0
train_11443,1
train_11444,19
train_11445,13
train_11446,6
train_11447,2
train_11448,1
train_11449,15
train_11450,11
train_11451,10
train_11452,19
train_11453,4
train_11454,7
train_11455,16
train_11456,11
train_11457,8
train_11458,6
train_11459,3
train_11460,4
train_11461,4
train_11462,3
train_11463,5
train_11464,16
train_11465,12
train_11466,4
train_11467,12
train_11468,16
train_11469,1
train_11470,5
train_11471,9
train_11472,13
train_11473,12
train_11474,19
train_11475,16
train_11476,14
train_11477,19
train_11478,13
train_11479,6
train_11480,0
train_11481,8
train_11482,17
train_11483,18
train_11484,13
train_11485,18
train_11486,17
train_11487,3
train_11488,3
train_11489,9
train_11490,12
train_11491,12
train_11492,5
train_11493,6
train_11494,5
train_11495,12
train_11496,13
train_11497,9
train_11498,4
train_11499,13
train_11500,19
train_11501,17
train_11502,16
train_11503,17
train_11504,5
train_11505,17
train_11506,18
train_11507,12
train_11508,13
train_11509,13
train_11510,13
train_11511,13
train_11512,3
train_11513,3
train_11514,0
train_11515,2
train_11516,9
train_11517,19
train_11518,15
train_11519,18
train_11520,10
train_11521,10
train_11522,15
train_11523,6
train_11524,17
train_11525,10
train_11526,15
train_11527,12
train_11528,10
train_11529,4
train_11530,2
train_11531,6
train_11532,13
train_11533,12
train_11534,8
train_11535,13
train_11536,2
train_11537,4
train_11538,1
train_11539,13
train_11540,2
train_11541,9
train_11542,8
train_11543,19
train_11544,2
train_11545,4
train_11546,7
train_11547,19
train_11548,9
train_11549,4
train_11550,14
train_11551,4
train_11552,1
train_11553,12
train_11554,17
train_11555,17
train_11556,10
train_11557,17
train_11558,2
train_11559,4
train_11560,13
train_11561,5
train_11562,13
train_11563,7
train_11564,19
train_11565,12
train_11566,13
train_11567,14
train_11568,11
train_11569,2
train_11570,6
train_11571,10
train_11572,12
train_11573,10
train_11574,13
train_11575,1
train_11576,15
train_11577,15
train_11578,1
train_11579,10
train_11580,4
train_11581,13
train_11582,3
train_11583,2
train_11584,11
train_11585,4
train_11586,19
train_11587,11
train_11588,2
train_11589,10
train_11590,12
train_11591,7
train_11592,3
train_11593,12
train_11594,13
train_11595,4
train_11596,17
train_11597,16
train_11598,2
train_11599,15
train_11600,2
train_11601,13
train_11602,13
train_11603,8
train_11604,12
train_11605,10
train_11606,10
train_11607,4
train_11608,1
train_11609,9
train_11610,17
train_11611,4
train_11612,4
train_11613,17
train_11614,13
train_11615,15
train_11616,6
train_11617,8
train_11618,18
train_11619,8
train_11620,13
train_11621,17
train_11622,12
train_11623,15
train_11624,2
train_11625,19
train_11626,13
train_11627,10
train_11628,12
train_11629,2
train_11630,7
train_11631,9
train_11632,11
train_11633,17
train_11634,10
train_11635,10
train_11636,2
train_11637,2
train_11638,2
train_11639,2
train_11640,13
train_11641,10
train_11642,11
train_11643,4
train_11644,13
train_11645,15
train_11646,8
train_11647,11
train_11648,3
train_11649,10
train_11650,18
train_11651,0
train_11652,5
train_11653,19
train_11654,0
train_11655,13
train_11656,7
train_11657,11
train_11658,0
train_11659,18
train_11660,13
train_11661,18
train_11662,13
train_11663,19
train_11664,18
train_11665,10
train_11666,12
train_11667,13
train_11668,13
train_11669,10
train_11670,12
train_11671,8
train_11672,3
train_11673,17
train_11674,5
train_11675,13
train_11676,13
train_11677,7
train_11678,0
train_11679,13
train_11680,13
train_11681,10
train_11682,10
train_11683,0
train_11684,7
train_11685,1
train_11686,13
train_11687,19
train_11688,13
train_11689,13
train_11690,7
train_11691,9
train_11692,17
train_11693,10
train_11694,5
train_11695,15
train_11696,19
train_11697,7
train_11698,10
train_11699,7
train_11700,13
train_11701,5
train_11702,5
train_11703,11
train_11704,7
train_11705,15
train_11706,8
train_11707,12
train_11708,11
train_11709,14
train_11710,0
train_11711,9
train_11712,4
train_11713,1
train_11714,18
train_11715,15
train_11716,12
train_11717,13
train_11718,18
train_11719,9
train_11720,3
train_11721,1
train_11722,16
train_11723,8
train_11724,15
train_11725,13
train_11726,3
train_11727,9
train_11728,11
train_11729,12
train_11730,10
train_11731,8
train_11732,7
train_11733,19
train_11734,9
train_11735,13
train_11736,19
train_11737,2
train_11738,9
train_11739,13
train_11740,15
train_11741,17
train_11742,17
train_11743,6
train_11744,10
train_11745,12
train_11746,13
train_11747,0
train_11748,17
train_11749,2
train_11750,15
train_11751,16
train_11752,5
train_11753,12
train_11754,9
train_11755,6
train_11756,10
train_11757,6
train_11758,5
train_11759,17
train_11760,18
train_11761,8
train_11762,8
train_11763,10
train_11764,18
train_11765,12
train_11766,17
train_11767,10
train_11768,5
train_11769,13
train_11770,17
train_11771,17
train_11772,16
train_11773,13
train_11774,12
train_11775,6
train_11776,14
train_11777,17
train_11778,11
train_11779,2
train_11780,13
train_11781,9
train_11782,7
train_11783,3
train_11784,10
train_11785,7
train_11786,16
train_11787,15
train_11788,16
train_11789,2
train_11790,6
train_11791,3
train_11792,4
train_11793,13
train_11794,13
train_11795,13
train_11796,8
train_11797,8
train_11798,3
train_11799,13
train_11800,11
train_11801,15
train_11802,19
train_11803,13
train_11804,18
train_11805,12
train_11806,19
train_11807,6
train_11808,2
train_11809,1
train_11810,13
train_11811,3
train_11812,8
train_11813,9
train_11814,17
train_11815,17
train_11816,17
train_11817,13
train_11818,9
train_11819,13
train_11820,12
train_11821,19
train_11822,19
train_11823,18
train_11824,10
train_11825,3
train_11826,4
train_11827,10
train_11828,17
train_11829,6
train_11830,3
train_11831,13
train_11832,16
train_11833,13
train_11834,8
train_11835,4
train_11836,19
train_11837,17
train_11838,1
train_11839,12
train_11840,4
train_11841,13
train_11842,10
train_11843,18
train_11844,17
train_11845,13
train_11846,4
train_11847,10
train_11848,5
train_11849,5
train_11850,9
train_11851,13
train_11852,2
train_11853,12
train_11854,7
train_11855,13
train_11856,10
train_11857,12
train_11858,2
train_11859,17
train_11860,15
train_11861,2
train_11862,2
train_11863,13
train_11864,19
train_11865,12
train_11866,9
train_11867,4
train_11868,18
train_11869,3
train_11870,4
train_11871,19
train_11872,8
train_11873,12
train_11874,2
train_11875,15
train_11876,12
train_11877,1
train_11878,4
train_11879,19
train_11880,10
train_11881,13
train_11882,13
train_11883,5
train_11884,16
train_11885,13
train_11886,15
train_11887,3
train_11888,13
train_11889,16
train_11890,10
train_11891,10
train_11892,4
train_11893,8
train_11894,13
train_11895,16
train_11896,3
train_11897,16
train_11898,4
train_11899,12
train_11900,3
train_11901,18
train_11902,13
train_11903,17
train_11904,13
train_11905,12
train_11906,9
train_11907,18
train_11908,6
train_11909,17
train_11910,17
train_11911,15
train_11912,19
train_11913,0
train_11914,9
train_11915,6
train_11916,0
train_11917,10
train_11918,2
train_11919,12
train_11920,7
train_11921,6
train_11922,16
train_11923,3
train_11924,10
train_11925,19
train_11926,2
train_11927,9
train_11928,10
train_11929,4
train_11930,17
train_11931,10
train_11932,8
train_11933,3
train_11934,12
train_11935,12
train_11936,1
train_11937,13
train_11938,17
train_11939,3
train_11940,12
train_11941,18
train_11942,15
train_11943,0
train_11944,10
train_11945,13
train_11946,13
train_11947,8
train_11948,8
train_11949,13
train_11950,1
train_11951,19
train_11952,15
train_11953,19
train_11954,7
train_11955,3
train_11956,12
train_11957,15
train_11958,15
train_11959,9
train_11960,19
train_11961,12
train_11962,5
train_11963,4
train_11964,4
train_11965,3
train_11966,15
train_11967,12
train_11968,14
train_11969,13
train_11970,4
train_11971,11
train_11972,4
train_11973,15
train_11974,13
train_11975,10
train_11976,13
train_11977,3
train_11978,2
train_11979,2
train_11980,19
train_11981,17
train_11982,13
train_11983,19
train_11984,15
train_11985,7
train_11986,13
train_11987,12
train_11988,13
train_11989,3
train_11990,8
train_11991,0
train_11992,5
train_11993,19
train_11994,15
train_11995,2
train_11996,15
train_11997,14
train_11998,7
train_11999,15
train_12000,8
train_12001,14
train_12002,11
train_12003,15
train_12004,17
train_12005,17
train_12006,9
train_12007,13
train_12008,2
train_12009,15
train_12010,2
train_12011,8
train_12012,10
train_12013,7
train_12014,13
train_12015,5
train_12016,7
train_12017,7
train_12018,7
train_12019,1
train_12020,11
train_12021,3
train_12022,11
train_12023,13
train_12024,3
train_12025,1
train_12026,11
train_12027,9
train_12028,2
train_12029,13
train_12030,0
train_12031,9
train_12032,0
train_12033,17
train_12034,17
train_12035,0
train_12036,19
train_12037,13
train_12038,11
train_12039,13
train_12040,17
train_12041,18
train_12042,16
train_12043,11
train_12044,18
train_12045,18
train_12046,1
train_12047,9
train_12048,11
train_12049,13
train_12050,6
train_12051,8
train_12052,10
train_12053,13
train_12054,13
train_12055,12
train_12056,17
train_12057,4
train_12058,16
train_12059,11
train_12060,2
train_12061,19
train_12062,12
train_12063,6
train_12064,10
train_12065,3
train_12066,16
train_12067,15
train_12068,16
train_12069,13
train_12070,13
train_12071,4
train_12072,1
train_12073,17
train_12074,15
train_12075,10
train_12076,19
train_12077,10
train_12078,5
train_12079,13
train_12080,13
train_12081,17
train_12082,10
train_12083,0
train_12084,1
train_12085,4
train_12086,17
train_12087,0
train_12088,13
train_12089,13
train_12090,10
train_12091,6
train_12092,13
train_12093,13
train_12094,10
train_12095,9
train_12096,7
train_12097,13
train_12098,10
train_12099,9
train_12100,19
train_12101,12
train_12102,17
train_12103,10
train_12104,15
train_12105,10
train_12106,4
train_12107,13
train_12108,6
train_12109,7
train_12110,10
train_12111,15
train_12112,2
train_12113,13
train_12114,10
train_12115,6
train_12116,13
train_12117,13
train_12118,11
train_12119,18
train_12120,10
train_12121,13
train_12122,8
train_12123,9
train_12124,15
train_12125,6
train_12126,12
train_12127,10
train_12128,19
train_12129,6
train_12130,17
train_12131,16
train_12132,7
train_12133,18
train_12134,15
train_12135,4
train_12136,1
train_12137,15
train_12138,10
train_12139,17
train_12140,10
train_12141,19
train_12142,1
train_12143,9
train_12144,17
train_12145,16
train_12146,13
train_12147,17
train_12148,17
train_12149,9
train_12150,1
train_12151,2
train_12152,8
train_12153,4
train_12154,10
train_12155,13
train_12156,11
train_12157,4
train_12158,18
train_12159,10
train_12160,13
train_12161,16
train_12162,8
train_12163,13
train_12164,3
train_12165,17
train_12166,5
